id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8249138,One Double Bed Room (1 double bed),43338383,Geo,,Yau Tsim Mong,22.32138,114.1691,Private room,478,1,8,2018-04-30,0.17,8,365
8258124,2BR flat in Wanchai/Admiralty area,9344783,Freddy,,Wan Chai,22.27668,114.16777,Entire home/apt,642,2,8,2016-10-14,0.17,1,0
8263542,saikung village house,43574043,Jiawen,,Sai Kung,22.35532,114.24814,Private room,572,1,98,2019-06-30,2.03,3,349
8276053,【Causeway Bay Subway】in 3 min.2bedr,43311279,Tony,,Wan Chai,22.27773,114.18432,Entire home/apt,1503,2,39,2017-02-04,0.80,3,365
8276872,1 Bedroom Apartment in Sheung Wan,43645396,Katie,,Central & Western,22.28493,114.14979,Entire home/apt,603,6,3,2016-11-05,0.08,1,0
8277569,Prime Central Location & Fab Deco!,8860799,Adam,,Central & Western,22.28494,114.1539,Entire home/apt,626,3,18,2018-04-30,0.37,2,346
8282677,"Cosy, convenient & quiet @Wanchai",36109052,Camille,,Wan Chai,22.27718,114.17217,Entire home/apt,799,2,50,2019-08-03,1.03,1,61
8298094,"Cozy, Quiet, Convenient Studio Apartment w WIFI",16633972,Justin,,Central & Western,22.28674,114.13599,Entire home/apt,650,2,39,2019-05-29,0.80,1,126
8301888,Modern Studio in Causeway Bay,4154566,Frankie,,Wan Chai,22.278,114.18067,Entire home/apt,1315,1,0,,,1,0
8308697,Luxury apartment,38442612,Neil,,Yau Tsim Mong,22.30442,114.162,Private room,783,1,0,,,1,0
8312368,Lux 2 Bedroom next to MTR & local attractions,9774294,Steve,,Wan Chai,22.27655,114.17289,Entire home/apt,1902,2,162,2019-08-01,3.32,2,202
8315458,Temple Street Cozy 2 bed Private 持牌宾馆R2,6110860,May,,Yau Tsim Mong,22.30903,114.17072,Hotel room,446,1,73,2019-03-31,1.64,32,318
8322064,Ensuite Double Bedroom in City 3,23438315,Mila,,Yau Tsim Mong,22.29716,114.17282,Private room,681,2,90,2019-03-10,1.84,8,176
8335667,Quiet 2bd/1ba - open views - Midlevels/SaiYingPun,13077563,Y.,,Central & Western,22.284,114.14691,Entire home/apt,799,3,4,2017-08-09,0.11,1,0
8355709,"A cozy, clean bedroom near airport and citygate",28779954,Vicky,,Islands,22.29014,113.94575,Private room,603,1,118,2019-09-09,2.42,1,335
8357573,Cozy and clean serviced room,44052666,Junaid,,Central & Western,22.27535,114.15613,Shared room,399,1,0,,,1,0
8358109,Bright & Large 1 Bedroom Apt,37106664,Victor,,Central & Western,22.28565,114.13868,Entire home/apt,540,3,12,2019-08-18,0.25,1,0
8358372,antiquehouse deluxe 3rs w/terrace1,6504006,Chile,,Wan Chai,22.28266,114.19206,Entire home/apt,1002,1,3,2017-09-28,0.10,18,0
8361129,"Luxurious 1bed w balcony, pool, gym",7150265,Mira,,Central & Western,22.28608,114.14299,Entire home/apt,861,1,2,2016-06-12,0.05,1,0
8362955,(3GRM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29762,114.17359,Private room,329,1,42,2019-08-13,0.89,50,361
8363991,(3KRM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29697,114.17283,Private room,329,1,81,2019-02-18,1.68,50,362
8364268,(3PRM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29781,114.17182,Private room,329,1,48,2019-05-01,1.02,50,356
8364620,G11TsimShaTsui MTR Station.,24215902,Sam,,Yau Tsim Mong,22.29768,114.17291,Private room,290,1,35,2017-12-12,0.73,50,365
8364673,(3HRM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29821,114.17174,Private room,329,1,15,2018-11-20,0.31,50,365
8365099,City center private room till 23/9,13216414,Lee,,Kowloon City,22.30536,114.18728,Private room,251,1,1,2015-09-23,0.02,2,0
8393548,"Comfortable, Renovated, Convenient",2416502,Andrea,,Islands,22.29414,114.01246,Entire home/apt,1503,2,51,2019-08-05,1.12,1,147
8412833,Spacious Flat by Escalators,44316441,Remy,,Central & Western,22.28237,114.15257,Private room,501,9,1,2015-10-06,0.02,1,0
8413697,11B TsimShaTsui MTR Station.,24215902,Sam,,Yau Tsim Mong,22.29634,114.17325,Private room,290,1,41,2018-11-20,0.85,50,365
8413804,11U(Twin Room)TsimShaTsui MTR Station.,24215902,Sam,,Yau Tsim Mong,22.29804,114.17152,Private room,352,1,92,2018-12-15,1.91,50,365
8413891,11T TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29802,114.17181,Private room,329,1,20,2017-12-27,0.41,50,365
8414008,S8 (private Single RM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29812,114.1715,Private room,188,1,76,2019-06-27,1.57,50,365
8414214,"Discovery, Cablecar, Buda, Disney Land, Asiaexpo",7435473,Anita,,Islands,22.30502,114.00866,Entire home/apt,1276,2,30,2019-08-12,0.62,1,336
8437654,Spacious Bedroom In Prince Eward,14260159,Jorge,,Yau Tsim Mong,22.32442,114.16539,Private room,391,1,14,2015-12-21,0.29,1,0
8446870,"7pax@MK Ladies Market,3mins MTR",30770000,Jie,,Yau Tsim Mong,22.31653,114.17234,Entire home/apt,728,1,18,2019-06-20,0.38,17,181
8464113,"Cosy Wanchai Room, great location!",44556020,Liam,,Wan Chai,22.27574,114.17031,Private room,251,3,2,2015-11-23,0.04,1,0
8475606,"Hollywood Rd,1 bdrm apt, 2 terraces",35182317,Timothy,,Central & Western,22.28565,114.14883,Entire home/apt,744,4,1,2015-12-01,0.02,1,0
8480074,Sweet Home 2 bed rooms 3 min to MTR,29831285,Lulu,,Yau Tsim Mong,22.31675,114.1697,Entire home/apt,681,1,134,2019-08-24,2.82,17,348
8491298,TST*BEST SPOT 4 XXL GROUPS*4bed4bath*TST*MTR*SAFE*,255675,Peter And Jenny,,Yau Tsim Mong,22.2958,114.17245,Entire home/apt,1989,2,91,2019-09-05,1.89,1,298
8492061,舒適整套房寓獨立厠㕑近地鐵NICE STUDIO C NEAR MTR,16313394,Aaron,,Sham Shui Po,22.32711,114.16062,Private room,251,1,70,2018-02-02,1.45,28,0
8492683,Triple Room(one double bed + one single bed ),38038584,Jim,,Yau Tsim Mong,22.31778,114.1702,Private room,329,3,31,2018-11-22,0.65,15,42
8498905,Nice private bedroom near MTR灣仔獨立靚房,44754049,Jerry,,Wan Chai,22.27466,114.17335,Private room,321,1,20,2016-04-30,0.42,1,0
8506914,"Soho Luxury Apt, All New Renos *1A",14861546,Tane Residence,,Central & Western,22.28356,114.15202,Entire home/apt,658,60,3,2015-11-04,0.06,102,311
8514374,Spacious 2BedrmApt 10min to Central/TST 近中环尖沙咀宽敞两房,23511941,Angela,,Yau Tsim Mong,22.31731,114.16071,Entire home/apt,665,3,14,2018-05-26,0.30,1,0
8526119,Danny's private room in mong kok GR,35448674,Panda,,Yau Tsim Mong,22.32042,114.16976,Shared room,799,28,0,,,9,180
8528885,#D2 4beds Female room in Jordan MTR,27820990,Moment Hostel,,Yau Tsim Mong,22.30497,114.17229,Shared room,227,2,28,2019-04-27,0.59,20,270
8528889,"#B2 Comfy studio, 1min near MTR",27820990,Moment Hostel,,Yau Tsim Mong,22.30435,114.17241,Shared room,196,2,39,2019-05-05,0.81,20,365
8530134,1,32379210,Penny,,Sha Tin,22.37176,114.18472,Entire home/apt,1002,1,0,,,1,0
8541215,"(10)溫馨雙人 大床房(房號10)｡有街窗,幹淨整齊!全新豪華裝修!",40376086,Mei,,Yau Tsim Mong,22.30477,114.17151,Private room,399,1,201,2019-08-25,4.19,8,79
8557775,Tradition HK - Clean Convenient room in Jordan,43392680,Chuiying,,Yau Tsim Mong,22.30697,114.16586,Private room,446,1,93,2019-08-11,1.93,7,365
8558763,Traditional HK - Economy Convenient Room in Jordan,43392680,Chuiying,,Yau Tsim Mong,22.30651,114.16608,Private room,352,1,50,2019-07-21,1.04,7,365
8560247,1 min to MTR ~ New decoration,31947768,Nuts,,Yau Tsim Mong,22.30351,114.17146,Entire home/apt,501,14,4,2019-06-29,0.09,26,53
8566331,"2 Single Beds w/ Bath, near MTR, #5",45083648,Anna,,Yau Tsim Mong,22.31002,114.17249,Private room,384,1,111,2019-07-14,2.30,7,365
8567620,COZY STUDIO D NEAR MTR優雅整套寓房獨立㕑厠近地铁,16313394,Aaron,,Yau Tsim Mong,22.3017,114.17765,Private room,321,1,68,2018-01-29,1.41,28,365
8570893,COZY STUDIO A NEAR MTR優雅整套寓房獨立㕑厠近地铁,16313394,Aaron,,Yau Tsim Mong,22.30201,114.17539,Private room,431,1,48,2018-02-20,0.99,28,365
8571717,Lovely studio in heart of Wanchai,9414901,Hafid,,Wan Chai,22.27697,114.17046,Entire home/apt,752,2,36,2019-05-15,1.02,1,0
8572527,Quadruple Room(Double Beds),38038584,Jim,,Yau Tsim Mong,22.31949,114.17014,Private room,431,3,30,2017-12-30,0.64,15,41
8572745,listing_id: (Phone number hidden by Airbnb) Warm family of four rooms (two 4-foot bed),38038584,Jim,,Yau Tsim Mong,22.31715,114.17058,Private room,446,3,49,2019-02-07,1.04,15,41
8577027,"2 Single Beds w/ Bath, near MTR, #6",45083648,Anna,,Yau Tsim Mong,22.31012,114.17262,Private room,352,1,131,2019-07-21,2.76,7,349
8577143,Newly Renovated SERVICE APT C walk 5minTST/MTR 4EC,6811924,Daisy,,Yau Tsim Mong,22.30139,114.17461,Entire home/apt,611,3,50,2019-04-23,1.04,30,328
8577530,"2 Single Beds w/ Bath, near MTR, #4",45083648,Anna,,Yau Tsim Mong,22.30961,114.17239,Private room,399,1,96,2019-06-08,1.99,7,365
8577673,"2 Beds for 3 w/ Bath, near MTR, #1",45083648,Anna,,Yau Tsim Mong,22.30923,114.1722,Private room,446,1,94,2019-07-07,1.96,7,364
8578166,"1 Queen Bed w/ Bath, near MTR, #2",45083648,Anna,,Yau Tsim Mong,22.30916,114.17204,Private room,352,1,135,2019-08-12,2.80,7,361
8586853,Traditional HK - Bunk Bed Economy Convenient room,43392680,Chuiying,,Yau Tsim Mong,22.30698,114.1666,Private room,282,1,75,2019-05-03,1.56,7,365
8597565,B6-Standard DoubleBed Room with public balcony,37289493,Ken,,Yau Tsim Mong,22.31651,114.16867,Private room,1104,1,103,2019-09-17,2.19,28,309
8597633,D2-Standard Twin Bed Room,37289493,Ken,,Yau Tsim Mong,22.31634,114.17061,Private room,1088,1,147,2019-09-18,3.08,28,346
8598431,"1 Queen Bed w/ Bath, near MTR, #8",45083648,Anna,,Yau Tsim Mong,22.31042,114.17068,Private room,352,1,83,2019-07-21,1.74,7,363
8600743,Cosy room - Modern Flatshare,22064325,Anna,,Wan Chai,22.27745,114.17364,Private room,298,1,1,2015-10-13,0.02,1,0
8617259,Hong Kong Heritage Building,1650434,Joshua,,Central & Western,22.2842,114.15106,Private room,744,10,0,,,1,0
8624859,"z. a local home, with local host :)",45365909,Morrison,,Yau Tsim Mong,22.32356,114.16478,Private room,9998,3,76,2019-04-16,1.58,3,91
8634047,Single room across from Sai Ying Pun MTR station,28875246,Inga,,Central & Western,22.28581,114.1424,Private room,391,3,42,2019-08-19,1.13,2,28
8634579,Wifi CwB 2 bed Apt 2mins > MTR,2283777,Jennifer,,Wan Chai,22.27856,114.18409,Entire home/apt,579,1,38,2019-04-21,0.79,16,361
8635905,Spacious  flat on Hong Kong Island,10981583,Daniel,,Central & Western,22.28536,114.14441,Entire home/apt,1401,1,9,2017-04-30,0.19,2,0
8636861,Traditional HK - Family Spacious Convenient room,43392680,Chuiying,,Yau Tsim Mong,22.30725,114.16605,Private room,446,1,59,2019-07-14,1.30,7,365
8637229,"香港 Hong Kong
長洲 Cheung Chau lsland",43233075,Chan,,Islands,22.20744,114.02934,Entire home/apt,603,1,651,2019-09-09,13.51,6,69
8645263,Cozy Guesthouse near CWB - FEMALE GUESTS ONLY,22478328,Sophie,,Wan Chai,22.27802,114.17838,Private room,298,1,268,2019-09-05,5.55,1,317
8645266,"機場附近,SAT 考試首選",44140034,Wayne,,Tsuen Wan,22.39725,114.10839,Private room,1996,1,0,,,1,365
8656092,"1+1 inN, Rm A3, 2 beds w/ city view",20790013,Oneinone,,Yau Tsim Mong,22.30921,114.16991,Private room,352,2,47,2019-08-07,0.98,7,139
8659962,Convenient apartment in city centre,43423629,Elva,,Wan Chai,22.27834,114.18408,Entire home/apt,1002,1,2,2017-01-01,0.04,1,0
8660632,Neat flat with spectacular view,45505881,Jolie,,Yau Tsim Mong,22.32365,114.15913,Entire home/apt,603,7,0,,,1,0
8661047,尖沙咀家庭四人房獨浴室有窗,34151864,Peter,,Yau Tsim Mong,22.30427,114.17175,Private room,650,1,1,2016-03-01,0.02,9,345
8663521,"flat b 4/f 99 Electric road, TinHau",45517373,Tamsin,,Wan Chai,22.28253,114.1916,Entire home/apt,501,1,6,2017-02-03,0.13,1,0
8666389,Convenient Location & Comfortable - Heart of TST!,45497420,Dani,,Yau Tsim Mong,22.29835,114.17224,Private room,1002,2,51,2019-05-04,1.06,3,90
8672703,Large 1BR loft apartment,891775,Greg,,Central & Western,22.28777,114.14692,Entire home/apt,1503,3,5,2016-01-03,0.10,1,0
8673543,"Stay here,stay longer",2961152,Lin,,Wan Chai,22.2805,114.18613,Private room,258,28,0,,,6,365
8675100,Modern Apartment with balcony,16691086,Kylee,,Eastern,22.28724,114.21233,Entire home/apt,799,1,1,2015-10-15,0.02,1,0
8675372,COZY STUDIO B NEAR MTR優雅整套寓房獨立㕑厠近地铁,16313394,Aaron,,Yau Tsim Mong,22.30297,114.17397,Private room,321,1,52,2018-01-28,1.09,28,365
8682428,Rm01 - Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30955,114.17139,Private room,352,1,5,2019-05-03,0.10,12,365
8682525,Rm02 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.3093,114.17054,Private room,446,1,16,2018-12-02,0.33,12,365
8684836,a single room by the sea,11207162,Susi,,Eastern,22.27692,114.22973,Private room,446,1,0,,,1,0
8690068,Rm11 - 2 Single bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30972,114.17076,Private room,446,1,5,2019-01-01,0.21,12,365
8690717,Rm07 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30925,114.17034,Private room,446,1,3,2019-05-02,0.13,12,365
8690932,"Cozy one bedroom, Mid-Levels, Soho",44165494,Mehdi,,Central & Western,22.28149,114.15042,Entire home/apt,618,4,5,2017-11-30,0.18,1,0
8701833,Romantic escape... amazing seaview.,35191498,K T,,Southern,22.2424,114.14731,Entire home/apt,900,1,32,2019-09-14,0.73,1,47
8705770,Tak Shing Resort House 3A1,45701219,Shing,,Islands,22.21289,114.0293,Private room,446,1,26,2019-05-03,0.55,14,333
8705839,Tak Shing Resort House 5B2,45701219,Shing,,Islands,22.21171,114.02849,Private room,501,1,83,2019-05-27,1.73,14,0
8712828,Roof top apartment in central / mid levels HK,13815892,Antoine,,Central & Western,22.28109,114.15051,Entire home/apt,1550,3,3,2017-12-29,0.06,1,0
8719989,Room by the ocean in the modern city,45477899,Qin,,Tuen Mun,22.37246,113.96582,Entire home/apt,799,1,1,2015-12-23,0.02,1,0
8720621,Bright and Lovely walkup apartment,22632041,Jess,,Central & Western,22.28609,114.1403,Entire home/apt,783,3,5,2016-11-03,0.11,1,0
8722428,Rm04 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30914,114.1705,Private room,446,1,13,2019-04-27,0.38,12,365
8723077,Rm06 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30847,114.17148,Private room,446,1,39,2019-05-04,0.82,12,359
8723159,Rm09 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30974,114.16999,Private room,446,1,11,2019-05-05,0.45,12,365
8723394,Rm12 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30948,114.17131,Private room,446,1,16,2019-03-18,0.45,12,365
8723482,Rm03 - 2 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.3089,114.17062,Private room,548,1,32,2019-04-06,0.68,12,365
8723550,Rm05 - 2 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30996,114.17029,Private room,548,1,22,2019-05-04,0.47,12,365
8723614,Rm08 - 2 double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30976,114.17007,Private room,548,1,16,2019-03-24,0.45,12,365
8723654,Rm10 - 2 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.3097,114.17027,Private room,603,1,9,2019-03-24,0.27,12,365
8732931,#B3 Comfy studio in City Centre,27820990,Moment Hostel,,Yau Tsim Mong,22.30524,114.17083,Shared room,196,2,66,2019-05-04,1.39,20,365
8733049,"#A 2-Bed PrivateRoom, Jordan MTR",27820990,Moment Hostel,,Yau Tsim Mong,22.305,114.17237,Private room,391,2,42,2019-08-02,0.89,20,354
8743778,Relaxing  delux farm stay HK,45869944,Queenie,,North,22.4767,114.10375,Entire home/apt,5324,2,0,,,1,0
8745164,Airy 1bed Apartment in Sai Ying Pun,45875725,Ali,,Central & Western,22.28689,114.14334,Entire home/apt,548,1,8,2016-01-02,0.17,1,0
8745425,Temple street Private double 603,6110860,May,,Yau Tsim Mong,22.30931,114.17135,Hotel room,282,1,9,2019-06-04,0.19,32,47
8745557,Apartment with double sofabed & rooftop available,45876397,Tom,,Central & Western,22.28807,114.14133,Entire home/apt,728,1,11,2017-04-12,0.23,2,0
8746186,N2: (Near MTR )Room for rent,45879291,Nadia,,Sham Shui Po,22.33463,114.16039,Private room,282,3,2,2016-01-05,0.04,3,0
8764085,Ideally located home near Times Sqr,2051687,Baoqiang,,Wan Chai,22.27761,114.18016,Entire home/apt,697,3,9,2017-09-02,0.19,1,0
8767456,Japanese Tatami Style Room in the ❤ of TST,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.3,114.17154,Hotel room,548,1,231,2019-08-23,5.01,15,333
8768176,Japanese Tatami Style Room in the ❤ of TST,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29954,114.17318,Private room,618,1,203,2019-08-28,4.40,15,352
8768750,Japanese Tatami Style Room in the ❤ of TST,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29821,114.1733,Hotel room,572,1,119,2019-07-29,2.60,15,353
8768773,Japanese Tatami Style Room in the ❤ of TST,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29822,114.17254,Hotel room,501,1,145,2019-09-05,3.14,15,337
8768806,"Private room w/ Bath, Daily Cleaning, ❤ of TST!",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.30016,114.17208,Private room,423,1,121,2019-08-22,2.62,15,351
8768866,"Bunk in Modern, Safe Hostel- Meet & Mingle, TST ★",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.298,114.17262,Hotel room,180,1,200,2019-08-23,4.38,15,348
8768895,"Private room w/ Bath, Daily Cleaning, ❤ of TST!",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29946,114.17148,Private room,532,1,113,2019-04-27,2.47,15,365
8768929,"Private room w/ Bath, Daily Cleaning, ❤ of TST!",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29959,114.17119,Hotel room,517,1,42,2018-05-26,0.93,15,0
8768949,"Bunk in Modern, Safe Hostel- Meet & Mingle, TST ★",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29875,114.17343,Hotel room,196,1,261,2019-09-05,5.71,15,327
8768968,"Bunk in Modern, Safe Hostel- Meet & Mingle, TST ★",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29864,114.17263,Hotel room,180,1,173,2019-08-10,3.81,15,350
8773497,"Well-equip room + kitchen, MTR B",35973739,Yau,,Yau Tsim Mong,22.30555,114.17179,Private room,298,1,108,2019-06-24,2.27,6,280
8775303,"""Free"" - Cozy, charming, just renewed studio",9463394,Three Little Monks,,Central & Western,22.28434,114.15082,Entire home/apt,603,5,26,2019-08-13,0.56,2,47
8785433,Entire Apt near Soho!,1362706,Boo,,Central & Western,22.28142,114.15069,Entire home/apt,799,2,17,2018-02-23,0.36,1,0
8787721,Modern Newly Decoration Cozy APT ~,37031267,Michelle&May,,Yau Tsim Mong,22.29778,114.17385,Entire home/apt,517,1,252,2019-09-05,5.27,9,263
8798919,HK Family Double room city view佐敦庙街市景大飘窗家庭双人大床房间,34151864,Peter,,Yau Tsim Mong,22.30584,114.17168,Private room,423,1,1,2018-06-17,0.07,9,365
8803361,listing_id: (Phone number hidden by Airbnb) Family Room With Private BathroomE2,29487688,Comfort Guest House,,Yau Tsim Mong,22.29926,114.17006,Private room,681,1,20,2019-01-20,0.45,11,365
8803428,6 Beds Mixed Dorm 1,46129288,Traveller'S,,Yau Tsim Mong,22.2965,114.17112,Shared room,204,1,17,2019-03-02,0.36,16,365
8804938,"1502-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30715,114.17204,Private room,352,1,2,2016-01-03,0.04,41,98
8805100,"1509-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30746,114.17104,Private room,360,1,1,2016-10-03,0.03,41,69
8805177,"1501-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30655,114.17191,Private room,298,1,3,2019-08-16,0.08,41,80
8812735,Wifi WC NiceStu wash.m. by HKCEC,2283777,Jennifer,,Wan Chai,22.27992,114.17774,Entire home/apt,399,1,6,2018-12-27,0.13,16,181
8818893,"1 King Bed w/ Bath, near MTR, #3",45083648,Anna,,Yau Tsim Mong,22.31045,114.17235,Private room,399,1,39,2019-04-24,0.82,7,363
8819799,A5 Cozy Double Room with private toilet 2-3pax,46201805,Zyla,,Yau Tsim Mong,22.30379,114.17363,Private room,305,1,72,2019-07-24,1.50,11,365
8821154,C5 En suite Triple Room for 3-4 pax (C5),46201805,Zyla,,Yau Tsim Mong,22.30406,114.16716,Private room,587,1,30,2019-06-23,0.64,11,365
8821534,Hop Inn - 8 Bed Mixed Dorm (Mody),251015872,Mody,,Yau Tsim Mong,22.29616,114.17464,Shared room,180,1,47,2019-08-18,1.00,8,285
8831109,Hop Inn - 6 Bed Mixed Dorm (Mody),251015872,Mody,,Yau Tsim Mong,22.29697,114.17426,Shared room,196,1,52,2019-08-21,1.42,8,0
8834274,E5 Ensuite Double Room for 2-3pax (E5),46201805,Zyla,,Yau Tsim Mong,22.3046,114.17198,Private room,321,1,57,2019-05-05,1.21,11,365
8838127,COSY AND COMFY APRT IN KENNEDY TOWN,2025037,Winni,,Central & Western,22.28353,114.13191,Private room,368,4,0,,,1,0
